timestamp,Open,High,Low,Close,Volume,VWAP
2023-05-15 08:15:00-04:00,325.77,326.05,325.27,325.96,23187.0,325.89
2023-05-15 08:30:00-04:00,325.96,326.0,325.55,325.68,19561.0,325.88
2023-05-15 08:45:00-04:00,325.72,325.9,325.47,325.6,43442.0,325.83
2023-05-15 09:00:00-04:00,325.6,325.85,325.03,325.73,28816.0,325.82
2023-05-15 09:15:00-04:00,325.7,327.01,325.6,325.74,36443.0,325.8
2023-05-15 09:30:00-04:00,325.71,325.87,325.47,325.52,62657.0,325.77
2023-05-15 09:45:00-04:00,325.51,325.57,324.91,325.54,3176205.0,325.3
2023-05-15 10:00:00-04:00,325.55,325.8,324.53,324.56,1704199.0,325.24
2023-05-15 10:15:00-04:00,324.57,324.86,323.96,324.14,1461532.0,325.03
2023-05-15 10:30:00-04:00,324.12,324.57,324.01,324.33,1258871.0,324.91
2023-05-15 10:45:00-04:00,324.29,325.16,324.22,324.99,1065550.0,324.9
2023-05-15 11:00:00-04:00,325.01,325.36,324.71,324.76,1301195.0,324.92
2023-05-15 11:15:00-04:00,324.76,325.56,324.73,325.54,876523.0,324.94
2023-05-15 11:30:00-04:00,325.54,326.01,325.5,325.84,1100028.0,325.02
2023-05-15 11:45:00-04:00,325.85,326.05,325.68,325.71,1179035.0,325.1
2023-05-15 12:00:00-04:00,325.71,326.29,325.56,326.28,1089784.0,325.17
2023-05-15 12:15:00-04:00,326.29,326.33,325.95,326.02,833241.0,325.22
2023-05-15 12:30:00-04:00,326.02,326.31,325.8,325.98,583229.0,325.26
2023-05-15 12:45:00-04:00,325.99,326.04,325.73,325.99,570818.0,325.28
2023-05-15 13:00:00-04:00,325.99,326.42,325.91,326.41,774701.0,325.31
2023-05-15 13:15:00-04:00,326.41,327.03,326.26,326.84,981324.0,325.39
2023-05-15 13:30:00-04:00,326.83,326.96,326.19,326.23,1826859.0,325.46
2023-05-15 13:45:00-04:00,326.23,326.32,325.57,325.79,1178027.0,325.49
2023-05-15 14:00:00-04:00,325.8,326.37,325.64,326.35,1255274.0,325.51
2023-05-15 14:15:00-04:00,326.36,326.61,326.34,326.59,822677.0,325.54
2023-05-15 14:30:00-04:00,326.59,326.61,326.24,326.36,654182.0,325.57
2023-05-15 14:45:00-04:00,326.36,326.55,326.18,326.53,726155.0,325.58
2023-05-15 15:00:00-04:00,326.53,326.69,326.18,326.31,1391427.0,325.6
2023-05-15 15:15:00-04:00,326.31,326.6,326.19,326.39,1227569.0,325.62
2023-05-15 15:30:00-04:00,326.41,326.64,326.34,326.59,778418.0,325.65
2023-05-15 15:45:00-04:00,326.59,326.75,326.49,326.49,1311538.0,325.67
2023-05-15 16:00:00-04:00,326.48,326.9,326.47,326.79,2821131.0,325.79
2023-05-15 16:15:00-04:00,326.8,326.86,326.68,326.79,493048.0,326.8
2023-05-15 16:30:00-04:00,326.79,326.9,326.75,326.75,104878.0,326.8
2023-05-15 16:45:00-04:00,326.73,326.77,326.7,326.72,2631.0,326.8
2023-05-15 17:00:00-04:00,326.71,326.71,326.58,326.64,35170.0,326.8
2023-05-15 17:15:00-04:00,326.63,326.67,326.55,326.66,5604.0,326.79
2023-05-15 17:30:00-04:00,326.65,326.68,326.6,326.6,3520.0,326.79
