timestamp,Open,High,Low,Close,Volume,VWAP
2023-01-24 12:00:00-05:00,11875.59,11875.85,11847.71,11856.07,7708306.0,0.0
2023-01-24 12:30:00-05:00,11856.32,11875.63,11829.86,11865.07,6976553.0,0.0
2023-01-24 13:00:00-05:00,11864.54,11864.54,11830.85,11838.2,6245573.0,0.0
2023-01-24 13:30:00-05:00,11838.3,11853.9,11816.48,11852.13,6591343.0,0.0
2023-01-24 14:00:00-05:00,11852.11,11875.31,11848.17,11862.21,6360366.0,0.0
2023-01-24 14:30:00-05:00,11862.25,11862.25,11834.59,11846.25,6444501.0,0.0
2023-01-24 15:00:00-05:00,11846.0,11858.81,11842.65,11857.05,6906169.0,0.0
2023-01-24 15:30:00-05:00,11857.63,11860.93,11836.19,11844.7,7934561.0,0.0
2023-01-24 16:00:00-05:00,11844.75,11853.76,11799.41,11847.41,29746563.0,0.0
2023-01-25 10:00:00-05:00,11636.01,11664.4,11567.72,11567.72,38752979.0,0.0
2023-01-25 10:30:00-05:00,11566.77,11604.31,11561.73,11589.44,17464925.0,0.0
2023-01-25 11:00:00-05:00,11589.44,11613.58,11550.07,11610.51,14162940.0,0.0
2023-01-25 11:30:00-05:00,11610.55,11683.75,11602.28,11664.62,12995325.0,0.0
2023-01-25 12:00:00-05:00,11664.76,11729.14,11662.6,11707.93,10954848.0,0.0
2023-01-25 12:30:00-05:00,11708.7,11713.67,11676.21,11679.9,7948432.0,0.0
2023-01-25 13:00:00-05:00,11680.17,11703.44,11674.44,11695.27,6805543.0,0.0
2023-01-25 13:30:00-05:00,11695.51,11758.78,11695.51,11756.35,8694667.0,0.0
2023-01-25 14:00:00-05:00,11756.5,11774.68,11738.84,11758.61,9100461.0,0.0
2023-01-25 14:30:00-05:00,11758.89,11813.93,11749.98,11789.56,11042962.0,0.0
2023-01-25 15:00:00-05:00,11789.52,11810.86,11768.72,11801.6,9665033.0,0.0
2023-01-25 15:30:00-05:00,11801.53,11841.81,11797.43,11809.07,11136303.0,0.0
2023-01-25 16:00:00-05:00,11808.91,11816.89,11778.45,11813.44,31673534.0,0.0
