timestamp,Open,High,Low,Close,Volume,VWAP
2023-05-11 15:50:00-04:00,173.8,173.8,173.67,173.71,457523.0,173.41
2023-05-11 15:55:00-04:00,173.72,173.75,173.5,173.73,989543.0,173.41
2023-05-11 16:00:00-04:00,173.71,173.84,173.64,173.75,6465175.0,173.49
2023-05-11 16:05:00-04:00,173.75,173.78,173.58,173.63,1775554.0,173.75
2023-05-11 16:10:00-04:00,173.64,173.75,173.54,173.57,12295.0,173.75
2023-05-11 16:15:00-04:00,173.55,173.57,173.53,173.55,171171.0,173.75
2023-05-11 16:20:00-04:00,173.55,173.75,173.53,173.56,15290.0,173.75
2023-05-11 16:25:00-04:00,173.55,173.56,173.53,173.54,1276.0,173.75
2023-05-11 16:30:00-04:00,173.55,173.57,173.53,173.55,1368.0,173.75
2023-05-11 16:35:00-04:00,173.56,173.57,173.55,173.55,2038.0,173.75
2023-05-11 16:40:00-04:00,173.55,173.75,173.55,173.57,1772.0,173.75
2023-05-11 16:45:00-04:00,173.57,173.64,173.55,173.57,205.0,173.75
2023-05-11 16:50:00-04:00,173.56,173.69,173.56,173.64,2041.0,173.75
2023-05-11 16:55:00-04:00,173.65,173.65,173.61,173.62,827.0,173.75
2023-05-11 17:00:00-04:00,173.61,173.64,173.6,173.61,1038.0,173.75
2023-05-11 17:05:00-04:00,173.75,173.75,173.6,173.63,321.0,173.75
2023-05-11 17:10:00-04:00,173.62,173.7,173.6,173.61,866.0,173.75
2023-05-11 17:15:00-04:00,173.61,173.68,173.61,173.68,694.0,173.75
2023-05-11 17:20:00-04:00,173.7,173.75,173.65,173.7,26318.0,173.75
2023-05-11 17:25:00-04:00,173.68,173.7,173.65,173.66,183.0,173.75
2023-05-11 17:30:00-04:00,173.64,173.66,173.59,173.64,160.0,173.75
2023-05-11 17:35:00-04:00,173.62,173.62,173.58,173.58,594.0,173.75
2023-05-11 17:40:00-04:00,173.6,173.64,173.58,173.61,67.0,173.75
2023-05-11 17:45:00-04:00,173.6,173.63,173.6,173.63,655.0,173.75
2023-05-11 17:50:00-04:00,173.62,173.63,173.6,173.61,58.0,173.75
2023-05-11 17:55:00-04:00,173.62,173.63,173.56,173.59,108.0,173.75
2023-05-11 18:00:00-04:00,173.59,173.65,173.57,173.61,122.0,173.75
