Datetime,Open,High,Low,Close,Volume
2023-05-24 04:00:00-04:00,171.71,171.71,171.06,171.15,0
2023-05-24 04:02:00-04:00,171.16,171.25,171.03,171.12,0
2023-05-24 04:04:00-04:00,171.13,171.43,171.13,171.33,0
2023-05-24 04:06:00-04:00,171.39,171.4,171.21,171.23,0
2023-05-24 04:08:00-04:00,171.23,171.23,171.2,171.23,0
2023-05-24 04:10:00-04:00,171.23,171.23,171.21,171.21,0
2023-05-24 04:12:00-04:00,171.2,171.2,171.11,171.17,0
2023-05-24 04:14:00-04:00,171.13,171.17,171.1,171.17,0
2023-05-24 04:16:00-04:00,171.13,171.17,171.13,171.13,0
2023-05-24 04:18:00-04:00,171.17,171.19,171.15,171.16,0
2023-05-24 04:20:00-04:00,171.13,171.16,171.13,171.14,0
2023-05-24 04:22:00-04:00,171.14,171.2,171.1,171.2,0
2023-05-24 04:24:00-04:00,171.19,171.19,171.19,171.19,0
2023-05-24 04:26:00-04:00,171.19,171.19,171.1,171.12,0
2023-05-24 04:28:00-04:00,171.1,171.17,171.1,171.15,0
2023-05-24 04:30:00-04:00,171.2,171.27,171.19,171.2,0
2023-05-24 04:32:00-04:00,171.27,171.39,171.22,171.28,0
2023-05-24 04:34:00-04:00,171.29,171.3,171.22,171.3,0
2023-05-24 04:36:00-04:00,171.29,171.3,171.23,171.29,0
2023-05-24 04:38:00-04:00,171.29,171.29,171.23,171.23,0
2023-05-24 04:40:00-04:00,171.23,171.25,171.22,171.25,0
2023-05-24 04:42:00-04:00,171.25,171.28,171.22,171.25,0
2023-05-24 04:44:00-04:00,171.28,171.29,171.25,171.29,0
2023-05-24 04:46:00-04:00,171.24,171.29,171.24,171.29,0
2023-05-24 04:48:00-04:00,171.28,171.28,171.25,171.25,0
2023-05-24 04:50:00-04:00,171.22,171.33,171.22,171.24,0
2023-05-24 04:52:00-04:00,171.29,171.33,171.28,171.3,0
2023-05-24 04:54:00-04:00,171.3,171.37,171.3,171.33,0
2023-05-24 04:56:00-04:00,171.33,171.33,171.29,171.33,0
2023-05-24 04:58:00-04:00,171.32,171.32,171.29,171.3,0
2023-05-24 05:00:00-04:00,171.28,171.35,171.23,171.32,0
2023-05-24 05:02:00-04:00,171.35,171.44,171.35,171.42,0
2023-05-24 05:04:00-04:00,171.41,171.42,171.38,171.42,0
2023-05-24 05:06:00-04:00,171.43,171.45,171.38,171.38,0
2023-05-24 05:08:00-04:00,171.41,171.42,171.39,171.39,0
2023-05-24 05:10:00-04:00,171.39,171.39,171.3,171.34,0
2023-05-24 05:12:00-04:00,171.3,171.3,171.23,171.26,0
2023-05-24 05:14:00-04:00,171.36,171.36,171.36,171.36,0
2023-05-24 05:16:00-04:00,171.36,171.38,171.34,171.34,0
2023-05-24 05:18:00-04:00,171.34,171.38,171.28,171.37,0
2023-05-24 05:20:00-04:00,171.34,171.36,171.28,171.36,0
2023-05-24 05:22:00-04:00,171.36,171.4,171.28,171.37,0
2023-05-24 05:24:00-04:00,171.34,171.39,171.33,171.38,0
2023-05-24 05:26:00-04:00,171.37,171.42,171.37,171.42,0
2023-05-24 05:28:00-04:00,171.41,171.41,171.38,171.39,0
2023-05-24 05:30:00-04:00,171.39,171.4,171.35,171.37,0
2023-05-24 05:32:00-04:00,171.38,171.38,171.36,171.37,0
2023-05-24 05:34:00-04:00,171.35,171.39,171.33,171.39,0
2023-05-24 05:36:00-04:00,171.38,171.38,171.37,171.37,0
2023-05-24 05:38:00-04:00,171.37,171.38,171.37,171.37,0
2023-05-24 05:40:00-04:00,171.38,171.4,171.36,171.38,0
2023-05-24 05:42:00-04:00,171.39,171.4,171.34,171.39,0
2023-05-24 05:44:00-04:00,171.35,171.36,171.35,171.36,0
2023-05-24 05:46:00-04:00,171.36,171.37,171.35,171.35,0
2023-05-24 05:48:00-04:00,171.34,171.38,171.33,171.35,0
2023-05-24 05:50:00-04:00,171.33,171.36,171.32,171.36,0
2023-05-24 05:52:00-04:00,171.32,171.38,171.31,171.38,0
2023-05-24 05:54:00-04:00,171.38,171.39,171.31,171.31,0
2023-05-24 05:56:00-04:00,171.32,171.38,171.32,171.35,0
2023-05-24 05:58:00-04:00,171.31,171.32,171.21,171.22,0
2023-05-24 06:00:00-04:00,171.22,171.41,171.19,171.41,0
