timestamp,Open,High,Low,Close,Volume,VWAP
2023-05-05 13:35:00-04:00,4124.99,4127.08,4124.99,4126.92,0.0,0.0
2023-05-05 13:40:00-04:00,4126.91,4128.29,4126.71,4127.27,0.0,0.0
2023-05-05 13:45:00-04:00,4127.27,4128.81,4127.11,4128.61,0.0,0.0
2023-05-05 13:50:00-04:00,4128.83,4129.1,4128.01,4128.91,0.0,0.0
2023-05-05 13:55:00-04:00,4128.94,4129.67,4128.02,4128.44,0.0,0.0
2023-05-05 14:00:00-04:00,4128.45,4128.68,4126.91,4128.68,0.0,0.0
2023-05-05 14:05:00-04:00,4128.72,4131.09,4128.68,4131.07,0.0,0.0
2023-05-05 14:10:00-04:00,4131.01,4131.88,4130.69,4131.18,0.0,0.0
2023-05-05 14:15:00-04:00,4131.18,4131.79,4129.22,4129.74,0.0,0.0
2023-05-05 14:20:00-04:00,4129.78,4130.33,4128.47,4128.88,0.0,0.0
2023-05-05 14:25:00-04:00,4128.88,4131.14,4128.67,4130.91,0.0,0.0
2023-05-05 14:30:00-04:00,4130.95,4136.36,4130.95,4135.42,0.0,0.0
2023-05-05 14:35:00-04:00,4135.4,4137.4,4135.4,4136.27,0.0,0.0
2023-05-05 14:40:00-04:00,4136.27,4137.69,4136.2,4136.88,0.0,0.0
2023-05-05 14:45:00-04:00,4136.9,4139.96,4136.9,4139.66,0.0,0.0
2023-05-05 14:50:00-04:00,4139.66,4141.65,4139.39,4141.62,0.0,0.0
2023-05-05 14:55:00-04:00,4141.61,4144.65,4141.6,4144.37,0.0,0.0
2023-05-05 15:00:00-04:00,4144.38,4147.02,4142.55,4142.99,0.0,0.0
2023-05-05 15:05:00-04:00,4142.96,4144.26,4140.99,4144.11,0.0,0.0
2023-05-05 15:10:00-04:00,4144.12,4145.43,4143.78,4145.43,0.0,0.0
2023-05-05 15:15:00-04:00,4145.38,4145.45,4142.03,4142.06,0.0,0.0
2023-05-05 15:20:00-04:00,4142.06,4143.42,4139.89,4140.23,0.0,0.0
2023-05-05 15:25:00-04:00,4140.28,4142.22,4138.1,4141.4,0.0,0.0
2023-05-05 15:30:00-04:00,4141.38,4141.51,4139.88,4141.47,0.0,0.0
2023-05-05 15:35:00-04:00,4141.44,4142.19,4139.68,4140.7,0.0,0.0
2023-05-05 15:40:00-04:00,4140.74,4141.21,4138.31,4138.61,0.0,0.0
2023-05-05 15:45:00-04:00,4138.74,4140.37,4137.88,4139.43,0.0,0.0
2023-05-05 15:50:00-04:00,4139.48,4139.48,4136.32,4137.9,0.0,0.0
2023-05-05 15:55:00-04:00,4137.91,4137.91,4134.7,4135.32,0.0,0.0
2023-05-05 16:00:00-04:00,4135.34,4137.06,4132.43,4135.77,0.0,0.0
2023-05-08 09:35:00-04:00,4136.98,4140.93,4135.44,4136.07,0.0,0.0
2023-05-08 09:40:00-04:00,4135.9,4139.72,4135.52,4139.32,0.0,0.0
2023-05-08 09:45:00-04:00,4139.36,4140.01,4135.53,4135.81,0.0,0.0
