timestamp,Open,High,Low,Close,Volume,VWAP
2023-05-24 16:05:00-04:00,182.9,183.0,182.78,182.84,1006592.0,182.9
2023-05-24 16:10:00-04:00,182.83,182.95,182.51,182.6,107170.0,182.9
2023-05-24 16:15:00-04:00,182.55,182.77,182.55,182.68,13094.0,182.9
2023-05-24 16:20:00-04:00,182.74,182.9,182.7,182.81,15694.0,182.9
2023-05-24 16:25:00-04:00,182.81,184.2,182.81,184.0,62242.0,182.94
2023-05-24 16:30:00-04:00,183.9,184.1,183.6,184.08,41308.0,182.97
2023-05-24 16:35:00-04:00,184.06,184.17,184.0,184.05,29719.0,182.99
2023-05-24 16:40:00-04:00,184.07,184.15,183.27,183.49,36753.0,183.01
2023-05-24 16:45:00-04:00,183.45,183.89,183.36,183.75,22748.0,183.02
2023-05-24 16:50:00-04:00,183.65,184.05,183.58,183.82,17441.0,183.03
2023-05-24 16:55:00-04:00,183.82,184.5,183.82,184.42,37415.0,183.07
2023-05-24 17:00:00-04:00,184.43,185.18,184.18,185.04,51082.0,183.13
2023-05-24 17:05:00-04:00,185.77,185.77,184.18,185.45,46007.0,183.19
2023-05-24 17:10:00-04:00,185.5,186.3,185.15,186.2,47685.0,183.27
2023-05-24 17:15:00-04:00,186.3,187.94,186.2,186.87,74837.0,183.45
2023-05-24 17:20:00-04:00,186.81,187.0,186.52,186.81,29770.0,183.51
2023-05-24 17:25:00-04:00,186.8,186.89,186.0,186.36,24366.0,183.55
2023-05-24 17:30:00-04:00,186.31,186.5,186.04,186.21,17272.0,183.58
2023-05-24 17:35:00-04:00,186.11,186.48,185.8,185.98,28694.0,183.62
2023-05-24 17:40:00-04:00,185.98,186.0,185.5,185.62,19665.0,183.65
2023-05-24 17:45:00-04:00,185.62,186.0,185.55,185.93,19626.0,183.67
2023-05-24 17:50:00-04:00,185.97,186.46,185.8,186.2,14225.0,183.69
2023-05-24 17:55:00-04:00,186.2,186.33,186.0,186.01,8541.0,183.7
2023-05-24 18:00:00-04:00,186.02,186.46,186.0,186.39,7487.0,183.71
2023-05-24 18:05:00-04:00,186.3,186.46,186.2,186.24,8000.0,183.72
2023-05-24 18:10:00-04:00,186.23,186.35,186.06,186.08,5671.0,183.73
2023-05-24 18:15:00-04:00,186.08,186.2,185.97,186.15,10707.0,183.75
2023-05-24 18:20:00-04:00,186.15,186.21,186.02,186.16,8355.0,183.76
2023-05-24 18:25:00-04:00,186.16,186.18,186.0,186.04,10406.0,183.77
2023-05-24 18:30:00-04:00,186.0,186.09,185.99,186.07,9773.0,183.78
2023-05-24 18:35:00-04:00,186.07,186.16,186.0,186.0,3802.0,183.79
