Date,Open,High,Low,Close,Volume
2013-05-02 00:00:00-04:00,9.37824716067168,9.583695701737831,9.352566872308476,9.555680274963379,3539600
2013-05-03 00:00:00-04:00,9.812487578468897,9.943227685034172,9.796145176472503,9.835834503173828,5336000
2013-05-06 00:00:00-04:00,9.87552341038264,9.968909332469016,9.861516145485593,9.933889389038086,2822400
2013-05-07 00:00:00-04:00,9.992256516878323,10.08330731155728,9.910544493600863,10.071634292602539,2216800
2013-05-08 00:00:00-04:00,10.050621705557463,10.223385400413575,10.03194505482918,10.221050262451172,2529600
2013-05-09 00:00:00-04:00,10.200038157364952,10.279415924334858,10.048287146500888,10.129999160766602,3724400
2013-05-10 00:00:00-04:00,10.153347366457668,10.235059391022642,10.057627184569725,10.232725143432617,2814800
2013-05-13 00:00:00-04:00,10.183696540294742,10.29575912161778,10.118326923838195,10.253735542297363,2467200
2013-05-14 00:00:00-04:00,10.267744887012112,10.587590263876265,10.267744887012112,10.57591724395752,2983600
2013-05-15 00:00:00-04:00,10.5268886853596,10.797706809720165,10.508211143392698,10.727667808532715,3564400
2013-05-16 00:00:00-04:00,10.673970403726683,10.78369783740101,10.540896044360046,10.592257499694824,3909600
2013-05-17 00:00:00-04:00,10.699651955923551,10.907434703681812,10.662296873491862,10.891092300415039,4243600
2013-05-20 00:00:00-04:00,10.865410716968567,11.01716172595322,10.825721388678078,10.88875675201416,4353200
2013-05-21 00:00:00-04:00,10.921441640439626,11.059185385682964,10.807044821013726,10.930780410766602,5312800
2013-05-22 00:00:00-04:00,10.97980841812755,11.308992526058875,10.538561729899845,10.704320907592773,10788400
2013-05-23 00:00:00-04:00,10.349455472905182,10.680973794901083,10.305096760388738,10.608599662780762,5365200
2013-05-24 00:00:00-04:00,10.407822113551118,10.571246147155762,10.316770435493147,10.571246147155762,3883200
2013-05-28 00:00:00-04:00,10.916773853684875,11.04284459977556,10.666967499724237,10.762687683105469,5689200
2013-05-29 00:00:00-04:00,10.58292105605763,10.657629447222247,10.379806782646696,10.559574127197266,5440000
2013-05-30 00:00:00-04:00,10.566576128112159,10.807044559955074,10.552568863554216,10.662296295166016,3346800
2013-05-31 00:00:00-04:00,10.566574631680767,10.74634192300029,10.160347986335566,10.214044570922852,5643600
2013-06-03 00:00:00-04:00,10.27241226991587,10.38914422752855,10.050621372332946,10.361128807067871,7573600
2013-06-04 00:00:00-04:00,10.379806019059798,10.508211001265773,10.062294934670634,10.228055000305176,7122400
2013-06-05 00:00:00-04:00,10.127665326970424,10.19070069366084,9.763461282957197,9.78213882446289,9662800
2013-06-06 00:00:00-04:00,9.770463637973526,10.052955627441406,9.604704486461866,10.052955627441406,6877200
2013-06-07 00:00:00-04:00,10.260739439797158,10.4568491677943,10.132334462195331,10.421829223632812,6889200
2013-06-10 00:00:00-04:00,10.531557920393844,10.547900324084303,10.351790589204604,10.435837745666504,3951600
2013-06-11 00:00:00-04:00,10.141671615057739,10.382140040499252,10.050620835478396,10.120659828186035,9634400
2013-06-12 00:00:00-04:00,10.321439457005804,10.349455768002649,9.83116559228505,9.86851978302002,12120800
2013-06-13 00:00:00-04:00,9.842838780238216,10.358793827004508,9.779803415295692,10.302762985229492,9780800
2013-06-14 00:00:00-04:00,10.274746012478005,10.391477964356435,10.062293895683027,10.108986854553223,9806800
2013-06-17 00:00:00-04:00,10.323775762025102,10.489534946489055,10.186032001131078,10.356460571289062,11212400
2013-06-18 00:00:00-04:00,10.375135499602381,10.638949958618696,10.368131867522143,10.582919120788574,9158800
2013-06-19 00:00:00-04:00,10.568913639363315,10.617940857514274,10.139339914767037,10.172024726867676,13709600
2013-06-20 00:00:00-04:00,9.85684765075966,9.898871230435397,9.31754563865053,9.39925765991211,17852800
2013-06-21 00:00:00-04:00,9.579024958938337,9.607041272339508,9.205483019531732,9.487974166870117,16142400
2013-06-24 00:00:00-04:00,9.186806500146284,9.368908995152704,8.88797291534812,9.126106262207031,15408000
2013-06-25 00:00:00-04:00,9.373577633715682,9.487974466638294,9.1891409056715,9.3945894241333,12646000
2013-06-26 00:00:00-04:00,9.616379059899515,9.726107393174235,9.506651617219022,9.653733253479004,11986400
2013-06-27 00:00:00-04:00,9.831165856937151,9.96424022067494,9.810154068420964,9.82883071899414,13806800
2013-06-28 00:00:00-04:00,9.749452555581758,9.889531436884267,9.60704031761905,9.630386352539062,13644800
2013-07-01 00:00:00-04:00,9.86852184063593,10.080974011724381,9.821828869833055,9.87552547454834,13886800
2013-07-02 00:00:00-04:00,9.828832279335604,10.048288969920222,9.721439072357013,9.826498031616211,13625200
2013-07-03 00:00:00-04:00,9.716769207870737,9.952568292663349,9.670076240433106,9.859182357788086,6893200
2013-07-05 00:00:00-04:00,10.080973924417512,10.190702271264806,9.868521755169013,10.172024726867676,7974400
2013-07-08 00:00:00-04:00,10.340118015857508,10.440507580329463,10.28642141705064,10.349456787109375,6354800
2013-07-09 00:00:00-04:00,10.545566679693316,10.615606580394454,10.414827431652435,10.57591724395752,8708800
2013-07-10 00:00:00-04:00,10.557239246830473,10.694983001770602,10.482530860143713,10.585254669189453,8383200
