Date,Open,High,Low,Close,Volume
2022-08-09 00:00:00-04:00,24.894333290400027,24.894333290400027,23.355088449233712,23.80896759033203,144000
2022-08-10 00:00:00-04:00,25.525822473364233,25.555422144408247,23.828704406516163,25.11141014099121,472800
2022-08-11 00:00:00-04:00,25.40741625285033,25.61462146263341,24.035909725316127,24.19378089904785,576000
2022-08-12 00:00:00-04:00,24.47992193965166,25.821828811716976,23.93724000978735,25.782360076904297,490200
2022-08-15 00:00:00-04:00,26.09810578625775,27.50907926013997,25.999435825615638,26.98613166809082,1058100
2022-08-16 00:00:00-04:00,27.331475943633468,27.706419540566102,26.19677420450017,26.6605224609375,1628500
2022-08-17 00:00:00-04:00,26.17704063617769,27.024611603099242,25.772495502790797,26.325044631958008,1190400
2022-08-18 00:00:00-04:00,26.581586656482855,26.620067357914557,26.042849308547137,26.14743995666504,507700
2022-08-19 00:00:00-04:00,25.63435735445111,25.762628866970136,24.815399886270313,25.358083724975586,899200
2022-08-22 00:00:00-04:00,24.677263642688896,24.766066420496504,24.006310157908302,24.470056533813477,586100
2022-08-23 00:00:00-04:00,24.657527274747547,25.594889016954653,24.22338060532788,25.308746337890625,674000
2022-08-24 00:00:00-04:00,25.446886500727846,26.2066408637585,25.29888061982544,25.358083724975586,751400
2022-08-25 00:00:00-04:00,26.02903328327415,26.098103567231913,24.66739396450169,25.23967742919922,688800
2022-08-26 00:00:00-04:00,25.407417269727688,25.95996639990333,24.11484627732697,24.213516235351562,984000
2022-08-29 00:00:00-04:00,23.512959618482935,24.13457711215515,23.266285681284426,23.80896759033203,803300
2022-08-30 00:00:00-04:00,24.17404688217078,24.21351561716212,22.26972370421473,22.911075592041016,828400
2022-08-31 00:00:00-04:00,23.256420346981756,23.276154715200104,22.19078892883915,22.615068435668945,725900
2022-09-01 00:00:00-04:00,22.230258216542744,22.842008590698246,21.48036914340618,22.842008590698242,846100
2022-09-02 00:00:00-04:00,23.295889307627267,23.414291754131032,21.797097337939768,21.973716735839844,671800
2022-09-06 00:00:00-04:00,22.19078840123916,22.624935081856016,21.411299694876625,22.467063903808594,561300
2022-09-07 00:00:00-04:00,22.28945747957283,23.601762771606445,22.210521893660015,23.601762771606445,609800
2022-09-08 00:00:00-04:00,23.266287304821333,24.292451858520508,23.108416124555756,24.292451858520508,641600
2022-09-09 00:00:00-04:00,24.568726469511347,25.594891064414295,24.519392429437282,25.585023880004883,1118800
2022-09-12 00:00:00-04:00,25.67382642904233,26.295443985514662,25.67382642904233,26.186908721923828,856900
2022-09-13 00:00:00-04:00,24.68713041303689,25.24954674173645,24.38125334706421,24.59832763671875,1387600
2022-09-14 00:00:00-04:00,24.61806250510854,26.315178709922478,24.529259726987224,25.900766372680664,1198300
2022-09-15 00:00:00-04:00,25.802095044790992,26.731561940375457,25.69355978547595,26.048768997192383,753200
2022-09-16 00:00:00-04:00,25.47648546986046,26.009302109703466,24.99300474961749,25.969833374023438,700900
2022-09-19 00:00:00-04:00,25.54555281917311,26.79865689561227,25.2988788772901,26.709854125976562,735700
2022-09-20 00:00:00-04:00,26.428492223056782,27.247903734215033,26.260660858939247,26.65555763244629,853200
